Date,mean,TempMean,TempMin,TempMax,WindSpeed,WindSpeedMaxS,WindSpeedMaxG,Precip,Time,Posan,Instant
2010-06-07 12:30:00,0.5829978401727862,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15769,157,25
2010-06-07 13:00:00,0.559792656587473,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15770,157,26
2010-06-07 13:30:00,0.5679244060475163,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15771,157,27
2010-06-07 14:00:00,0.5916738660907127,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15772,157,28
2010-06-07 14:30:00,0.5495896328293737,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15773,157,29
2010-06-07 15:00:00,0.5093628509719222,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15774,157,30
2010-06-07 15:30:00,0.5210626349892009,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15775,157,31
2010-06-07 16:00:00,0.503708423326134,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15776,157,32
2010-06-07 16:30:00,0.5519308855291577,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15777,157,33
2010-06-07 17:00:00,0.5734751619870411,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15778,157,34
2010-06-07 17:30:00,0.5854211663066955,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15779,157,35
2010-06-07 18:00:00,0.6307494600431965,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15780,157,36
2010-06-07 18:30:00,0.6302721382289417,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15781,157,37
2010-06-07 19:00:00,0.6347624190064795,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15782,157,38
2010-06-07 19:30:00,0.5943347732181425,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15783,157,39
2010-06-07 20:00:00,0.584768898488121,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15784,157,40
2010-06-07 20:30:00,0.6395421166306695,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15785,157,41
2010-06-07 21:00:00,0.6216868250539958,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15786,157,42
2010-06-07 21:30:00,0.613060475161987,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15787,157,43
2010-06-07 22:00:00,0.5542224622030238,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15788,157,44
2010-06-07 22:30:00,0.5318077753779697,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15789,157,45
2010-06-07 23:00:00,0.5018250539956803,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15790,157,46
2010-06-07 23:30:00,0.46943844492440606,54.9,49.8,60.8,9.1,15.9,23.9,0.12,15791,157,47
2010-06-08 00:00:00,0.41079481641468685,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15792,158,48
2010-06-08 00:30:00,0.3287170626349892,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15793,158,1
2010-06-08 01:00:00,0.2713693304535637,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15794,158,2
2010-06-08 01:30:00,0.21657667386609072,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15795,158,3
2010-06-08 02:00:00,0.20464578833693306,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15796,158,4
2010-06-08 02:30:00,0.18348380129589634,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15797,158,5
2010-06-08 03:00:00,0.18680993520518357,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15798,158,6
2010-06-08 03:30:00,0.18563066954643628,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15799,158,7
2010-06-08 04:00:00,0.1641511879049676,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15800,158,8
2010-06-08 04:30:00,0.16156803455723542,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15801,158,9
2010-06-08 05:00:00,0.16656155507559395,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15802,158,10
2010-06-08 05:30:00,0.16935421166306697,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15803,158,11
2010-06-08 06:00:00,0.18804535637149028,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15804,158,12
2010-06-08 06:30:00,0.22184665226781858,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15805,158,13
2010-06-08 07:00:00,0.28473434125269975,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15806,158,14
2010-06-08 07:30:00,0.32104751619870414,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15807,158,15
2010-06-08 08:00:00,0.39369978401727856,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15808,158,16
2010-06-08 08:30:00,0.43620950323974084,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15809,158,17
2010-06-08 09:00:00,0.4576630669546436,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15810,158,18
2010-06-08 09:30:00,0.42199136069114473,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15811,158,19
2010-06-08 10:00:00,0.4270777537796976,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15812,158,20
2010-06-08 10:30:00,0.4474708423326134,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15813,158,21
2010-06-08 11:00:00,0.4514060475161987,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15814,158,22
2010-06-08 11:30:00,0.48124190064794814,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15815,158,23
2010-06-08 12:00:00,0.4668552915766739,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15816,158,24
2010-06-08 12:30:00,0.45375161987041035,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15817,158,25
2010-06-08 13:00:00,0.5010669546436285,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15818,158,26
2010-06-08 13:30:00,0.47144276457883366,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15819,158,27
2010-06-08 14:00:00,0.4291490280777538,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15820,158,28
2010-06-08 14:30:00,0.4345464362850972,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15821,158,29
2010-06-08 15:00:00,0.41807343412527,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15822,158,30
2010-06-08 15:30:00,0.4647235421166307,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15823,158,31
2010-06-08 16:00:00,0.4949546436285097,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15824,158,32
2010-06-08 16:30:00,0.5137365010799136,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15825,158,33
2010-06-08 17:00:00,0.5885356371490281,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15826,158,34
2010-06-08 17:30:00,0.5918315334773219,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15827,158,35
2010-06-08 18:00:00,0.6009805615550756,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15828,158,36
2010-06-08 18:30:00,0.6680950323974082,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15829,158,37
2010-06-08 19:00:00,0.6594600431965443,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15830,158,38
2010-06-08 19:30:00,0.6567084233261339,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15831,158,39
2010-06-08 20:00:00,0.6158336933045355,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15832,158,40
2010-06-08 20:30:00,0.6083498920086393,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15833,158,41
2010-06-08 21:00:00,0.6112591792656586,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15834,158,42
2010-06-08 21:30:00,0.6196479481641468,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15835,158,43
2010-06-08 22:00:00,0.5822980561555076,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15836,158,44
2010-06-08 22:30:00,0.5891425485961124,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15837,158,45
2010-06-08 23:00:00,0.5759244060475163,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15838,158,46
2010-06-08 23:30:00,0.5100410367170627,55.3,52.7,59.0,9.4,12.0,999.9,0.51,15839,158,47
2010-06-09 00:00:00,0.41933693304535635,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15840,159,48
2010-06-09 00:30:00,0.3056565874730022,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15841,159,1
2010-06-09 01:00:00,0.25793088552915766,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15842,159,2
2010-06-09 01:30:00,0.22361771058315333,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15843,159,3
2010-06-09 02:00:00,0.18831749460043198,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15844,159,4
2010-06-09 02:30:00,0.18124190064794818,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15845,159,5
2010-06-09 03:00:00,0.1767451403887689,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15846,159,6
2010-06-09 03:30:00,0.1756976241900648,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15847,159,7
2010-06-09 04:00:00,0.1637278617710583,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15848,159,8
2010-06-09 04:30:00,0.15968250539956805,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15849,159,9
2010-06-09 05:00:00,0.16876025917926565,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15850,159,10
2010-06-09 05:30:00,0.17580129589632829,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15851,159,11
2010-06-09 06:00:00,0.19972138228941685,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15852,159,12
2010-06-09 06:30:00,0.2346781857451404,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15853,159,13
2010-06-09 07:00:00,0.3066047516198704,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15854,159,14
2010-06-09 07:30:00,0.35710151187904965,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15855,159,15
2010-06-09 08:00:00,0.4388941684665227,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15856,159,16
2010-06-09 08:30:00,0.5175961123110151,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15857,159,17
2010-06-09 09:00:00,0.45573218142548594,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15858,159,18
2010-06-09 09:30:00,0.3924427645788337,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15859,159,19
2010-06-09 10:00:00,0.37631965442764576,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15860,159,20
2010-06-09 10:30:00,0.4140885529157668,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15861,159,21
2010-06-09 11:00:00,0.42771706263498915,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15862,159,22
2010-06-09 11:30:00,0.46992656587473003,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15863,159,23
2010-06-09 12:00:00,0.45569114470842337,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15864,159,24
2010-06-09 12:30:00,0.4623196544276458,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15865,159,25
2010-06-09 13:00:00,0.5060345572354212,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15866,159,26
2010-06-09 13:30:00,0.4454362850971922,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15867,159,27
2010-06-09 14:00:00,0.4157580993520519,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15868,159,28
2010-06-09 14:30:00,0.4246997840172786,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15869,159,29
2010-06-09 15:00:00,0.4007149028077754,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15870,159,30
2010-06-09 15:30:00,0.38596544276457884,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15871,159,31
2010-06-09 16:00:00,0.46863498920086394,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15872,159,32
2010-06-09 16:30:00,0.5339200863930886,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15873,159,33
2010-06-09 17:00:00,0.5926522678185746,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15874,159,34
2010-06-09 17:30:00,0.6125075593952484,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15875,159,35
2010-06-09 18:00:00,0.652097192224622,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15876,159,36
2010-06-09 18:30:00,0.6292267818574514,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15877,159,37
2010-06-09 19:00:00,0.6525032397408207,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15878,159,38
2010-06-09 19:30:00,0.6384082073434126,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15879,159,39
2010-06-09 20:00:00,0.6130950323974083,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15880,159,40
2010-06-09 20:30:00,0.6159330453563715,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15881,159,41
2010-06-09 21:00:00,0.5774082073434125,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15882,159,42
2010-06-09 21:30:00,0.5952656587473002,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15883,159,43
2010-06-09 22:00:00,0.5548336933045356,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15884,159,44
2010-06-09 22:30:00,0.5681771058315335,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15885,159,45
2010-06-09 23:00:00,0.5599697624190065,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15886,159,46
2010-06-09 23:30:00,0.5009589632829373,56.0,53.2,61.0,11.8,17.5,999.9,0.0,15887,159,47
2010-06-10 00:00:00,0.45195464362850973,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15888,160,48
2010-06-10 00:30:00,0.3477473002159827,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15889,160,1
2010-06-10 01:00:00,0.27233261339092873,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15890,160,2
2010-06-10 01:30:00,0.2242462203023758,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15891,160,3
2010-06-10 02:00:00,0.19302591792656587,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15892,160,4
2010-06-10 02:30:00,0.17484017278617708,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15893,160,5
2010-06-10 03:00:00,0.17619654427645787,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15894,160,6
2010-06-10 03:30:00,0.17236933045356373,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15895,160,7
2010-06-10 04:00:00,0.16980777537796976,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15896,160,8
2010-06-10 04:30:00,0.16389200863930886,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15897,160,9
2010-06-10 05:00:00,0.17578833693304535,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15898,160,10
2010-06-10 05:30:00,0.1890172786177106,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15899,160,11
2010-06-10 06:00:00,0.19241684665226783,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15900,160,12
2010-06-10 06:30:00,0.22758099352051836,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15901,160,13
2010-06-10 07:00:00,0.3273239740820734,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15902,160,14
2010-06-10 07:30:00,0.3573866090712743,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15903,160,15
2010-06-10 08:00:00,0.46004319654427644,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15904,160,16
2010-06-10 08:30:00,0.44823542116630666,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15905,160,17
2010-06-10 09:00:00,0.43993088552915766,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15906,160,18
2010-06-10 09:30:00,0.466280777537797,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15907,160,19
2010-06-10 10:00:00,0.45106479481641465,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15908,160,20
2010-06-10 10:30:00,0.4399697624190065,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15909,160,21
2010-06-10 11:00:00,0.4276976241900648,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15910,160,22
2010-06-10 11:30:00,0.4165421166306696,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15911,160,23
2010-06-10 12:00:00,0.4537170626349892,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15912,160,24
2010-06-10 12:30:00,0.47961987041036713,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15913,160,25
2010-06-10 13:00:00,0.5027710583153348,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15914,160,26
2010-06-10 13:30:00,0.4542483801295896,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15915,160,27
2010-06-10 14:00:00,0.4210194384449244,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15916,160,28
2010-06-10 14:30:00,0.37617926565874726,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15917,160,29
2010-06-10 15:00:00,0.34647516198704104,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15918,160,30
2010-06-10 15:30:00,0.38397408207343414,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15919,160,31
2010-06-10 16:00:00,0.4119330453563715,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15920,160,32
2010-06-10 16:30:00,0.4150950323974082,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15921,160,33
2010-06-10 17:00:00,0.5141058315334773,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15922,160,34
2010-06-10 17:30:00,0.5357991360691144,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15923,160,35
2010-06-10 18:00:00,0.5891101511879049,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15924,160,36
2010-06-10 18:30:00,0.6038574514038877,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15925,160,37
2010-06-10 19:00:00,0.5459632829373651,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15926,160,38
2010-06-10 19:30:00,0.582390928725702,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15927,160,39
2010-06-10 20:00:00,0.5987408207343412,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15928,160,40
2010-06-10 20:30:00,0.5757840172786177,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15929,160,41
2010-06-10 21:00:00,0.5452289416846652,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15930,160,42
2010-06-10 21:30:00,0.5599200863930885,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15931,160,43
2010-06-10 22:00:00,0.5547559395248379,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15932,160,44
2010-06-10 22:30:00,0.6103887688984881,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15933,160,45
2010-06-10 23:00:00,0.6038272138228942,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15934,160,46
2010-06-10 23:30:00,0.52707343412527,53.7,44.6,60.8,12.2,17.5,999.9,0.0,15935,160,47
2010-06-11 00:00:00,0.4460842332613391,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15936,161,48
2010-06-11 00:30:00,0.35416414686825054,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15937,161,1
2010-06-11 01:00:00,0.26623542116630666,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15938,161,2
2010-06-11 01:30:00,0.23703023758099354,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15939,161,3
2010-06-11 02:00:00,0.1975939524838013,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15940,161,4
2010-06-11 02:30:00,0.18118358531317497,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15941,161,5
2010-06-11 03:00:00,0.18126781857451404,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15942,161,6
2010-06-11 03:30:00,0.1765939524838013,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15943,161,7
2010-06-11 04:00:00,0.16496544276457883,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15944,161,8
2010-06-11 04:30:00,0.17248812095032395,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15945,161,9
2010-06-11 05:00:00,0.17958963282937365,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15946,161,10
2010-06-11 05:30:00,0.18102591792656586,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15947,161,11
2010-06-11 06:00:00,0.20546220302375812,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15948,161,12
2010-06-11 06:30:00,0.2403088552915767,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15949,161,13
2010-06-11 07:00:00,0.2916306695464363,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15950,161,14
2010-06-11 07:30:00,0.36025701943844496,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15951,161,15
2010-06-11 08:00:00,0.4102872570194384,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15952,161,16
2010-06-11 08:30:00,0.459755939524838,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15953,161,17
2010-06-11 09:00:00,0.4799546436285097,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15954,161,18
2010-06-11 09:30:00,0.4191987041036717,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15955,161,19
2010-06-11 10:00:00,0.44113822894168464,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15956,161,20
2010-06-11 10:30:00,0.41823758099352054,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15957,161,21
2010-06-11 11:00:00,0.4053736501079913,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15958,161,22
2010-06-11 11:30:00,0.38792008639308856,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15959,161,23
2010-06-11 12:00:00,0.4034017278617711,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15960,161,24
2010-06-11 12:30:00,0.42404319654427647,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15961,161,25
2010-06-11 13:00:00,0.48364146868250535,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15962,161,26
2010-06-11 13:30:00,0.4719719222462203,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15963,161,27
2010-06-11 14:00:00,0.45014470842332616,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15964,161,28
2010-06-11 14:30:00,0.4048876889848812,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15965,161,29
2010-06-11 15:00:00,0.37420086393088553,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15966,161,30
2010-06-11 15:30:00,0.39991360691144706,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15967,161,31
2010-06-11 16:00:00,0.43274946004319653,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15968,161,32
2010-06-11 16:30:00,0.4740086393088553,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15969,161,33
2010-06-11 17:00:00,0.4637883369330454,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15970,161,34
2010-06-11 17:30:00,0.5219503239740821,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15971,161,35
2010-06-11 18:00:00,0.5368228941684665,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15972,161,36
2010-06-11 18:30:00,0.5742548596112311,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15973,161,37
2010-06-11 19:00:00,0.5924665226781858,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15974,161,38
2010-06-11 19:30:00,0.5847213822894168,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15975,161,39
2010-06-11 20:00:00,0.5419568034557235,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15976,161,40
2010-06-11 20:30:00,0.5008207343412527,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15977,161,41
2010-06-11 21:00:00,0.49386609071274296,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15978,161,42
2010-06-11 21:30:00,0.5238833693304535,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15979,161,43
2010-06-11 22:00:00,0.5145442764578834,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15980,161,44
2010-06-11 22:30:00,0.5613801295896328,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15981,161,45
2010-06-11 23:00:00,0.5235032397408207,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15982,161,46
2010-06-11 23:30:00,0.5026069114470842,54.0,41.2,66.6,9.8,15.9,999.9,0.0,15983,161,47
2010-06-12 00:00:00,0.4389611231101512,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15984,162,48
2010-06-12 00:30:00,0.3724319654427646,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15985,162,1
2010-06-12 01:00:00,0.3068185745140389,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15986,162,2
2010-06-12 01:30:00,0.26866522678185745,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15987,162,3
2010-06-12 02:00:00,0.24959395248380128,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15988,162,4
2010-06-12 02:30:00,0.20698920086393088,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15989,162,5
2010-06-12 03:00:00,0.188451403887689,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15990,162,6
2010-06-12 03:30:00,0.1862159827213823,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15991,162,7
2010-06-12 04:00:00,0.16854427645788336,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15992,162,8
2010-06-12 04:30:00,0.162658747300216,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15993,162,9
2010-06-12 05:00:00,0.1680842332613391,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15994,162,10
2010-06-12 05:30:00,0.18372786177105832,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15995,162,11
2010-06-12 06:00:00,0.1976889848812095,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15996,162,12
2010-06-12 06:30:00,0.21796112311015117,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15997,162,13
2010-06-12 07:00:00,0.24112526997840175,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15998,162,14
2010-06-12 07:30:00,0.27412095032397404,56.5,49.3,64.6,7.8,13.6,999.9,0.0,15999,162,15
2010-06-12 08:00:00,0.30320950323974083,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16000,162,16
2010-06-12 08:30:00,0.37653347732181425,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16001,162,17
2010-06-12 09:00:00,0.44258099352051833,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16002,162,18
2010-06-12 09:30:00,0.5256933045356372,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16003,162,19
2010-06-12 10:00:00,0.5121468682505399,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16004,162,20
2010-06-12 10:30:00,0.5629114470842332,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16005,162,21
2010-06-12 11:00:00,0.550317494600432,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16006,162,22
2010-06-12 11:30:00,0.5287365010799137,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16007,162,23
2010-06-12 12:00:00,0.554403887688985,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16008,162,24
2010-06-12 12:30:00,0.6022224622030238,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16009,162,25
2010-06-12 13:00:00,0.582755939524838,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16010,162,26
2010-06-12 13:30:00,0.49283369330453564,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16011,162,27
2010-06-12 14:00:00,0.5177861771058315,56.5,49.3,64.6,7.8,13.6,999.9,0.0,16012,162,28
